,Unnamed: 0,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,normal_modes_config,graph,FullStateSave,stats,seed,location_2,location_3,location_4,location_err,AF_time,Hamming_dis_arr,per_%,title,mean,variance,in AF?,multiplier,AF_time_real,AF_beat,10_before_fib,3_before_fib,Fib_beat,5_after_fib,Periodicity,amp,off,Ham_dis_80
81,81,100,100,10000,0.25,25,0.55,10,0,"[8, 0.30000000000000004, 0.8]",False,full,False,1994249220,7833,7833,7833,True,"(7546, 7746)","[[7.3652648585629015, 7.788057919266277, 7.7731072070423615, 8.244921067193749, 11.86758706062481, 10.135457562438907, 10.060867389622974, 10.948625294224538, 7.277247648206933, 7.446025716385363, 6.74375717753577, 6.216960866021158, 6.2048368229954285, 7.234950738956137, 6.59450528849587, 6.46346004779744]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,1994249220",0.7960300000000001,0.04254901687777778,True,1,7646,38.0,8.695538081918599,7.1556768473760215,6.74375717753577,6.542942752853207,8.0,0.30000000000000004,0.8,10.427805611500574
82,82,100,100,10000,0.25,25,0.55,10,0,"[8, 0.30000000000000004, 0.8]",False,full,False,2792368689,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2792368689",0.79402,0.04347379515555557,False,1,False,False,False,False,False,False,8.0,0.30000000000000004,0.8,10.863292564457568
83,83,100,100,10000,0.25,25,0.55,10,0,"[8, 0.30000000000000004, 0.8]",False,full,False,252387339,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,252387339",0.7917166666666667,0.04389727527777778,False,1,False,False,False,False,False,False,8.0,0.30000000000000004,0.8,10.988165984763016
84,84,100,100,10000,0.25,25,0.55,10,0,"[9, 0.30000000000000004, 0.8]",False,full,False,887777006,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,887777006",0.7904066666666667,0.04373219017777778,False,1,False,False,False,False,False,False,9.0,0.30000000000000004,0.8,9.066195492764663
85,85,100,100,10000,0.25,25,0.55,10,0,"[9, 0.30000000000000004, 0.8]",False,full,False,528065526,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,528065526",0.7975733333333335,0.043342777955555564,False,1,False,False,False,False,False,False,9.0,0.30000000000000004,0.8,9.036374609366797
86,86,100,100,10000,0.25,25,0.55,10,0,"[9, 0.30000000000000004, 0.8]",False,full,False,884016862,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,884016862",0.7945833333333334,0.04304054861111112,False,1,False,False,False,False,False,False,9.0,0.30000000000000004,0.8,9.270780776840793
87,87,100,100,10000,0.25,25,0.55,10,0,"[10, 0.30000000000000004, 0.8]",False,full,False,3707876979,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3707876979",0.7945399999999999,0.042384632844444464,False,1,False,False,False,False,False,False,10.0,0.30000000000000004,0.8,11.981563336763195
88,88,100,100,10000,0.25,25,0.55,10,0,"[10, 0.30000000000000004, 0.8]",False,full,False,1858421723,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1858421723",0.7902066666666667,0.0448678684,False,1,False,False,False,False,False,False,10.0,0.30000000000000004,0.8,10.740475018858056
89,89,100,100,10000,0.25,25,0.55,10,0,"[10, 0.30000000000000004, 0.8]",False,full,False,2404516310,377,377,377,True,"(4592, 4792)","[[8.534995831642442, 8.670386106633039, 8.491518259589458, 9.09513710657194, 10.11940902545155, 10.392575136968127, 11.18103143352731, 12.730491764293621, 14.59131735163329, 11.661903789690598, 9.051228158807826, 8.117881497040962, 7.920527513844074, 7.990803537596866, 9.056034712051535, 9.369989503553528]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,2404516310",0.7947266666666667,0.04381530306666667,True,1,4692,23.0,10.410908542255383,11.768149766710572,9.051228158807826,8.491047352817393,10.0,0.30000000000000004,0.8,11.327316797459863
90,90,100,100,10000,0.25,25,0.55,10,0,"[11, 0.30000000000000004, 0.8]",False,full,False,2606233594,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2606233594",0.7967599999999999,0.04248905795555556,False,1,False,False,False,False,False,False,11.0,0.30000000000000004,0.8,10.916881977351192
91,91,100,100,10000,0.25,25,0.55,10,0,"[11, 0.30000000000000004, 0.8]",False,full,False,3198845834,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3198845834",0.7962766666666666,0.04158002567777778,False,1,False,False,False,False,False,False,11.0,0.30000000000000004,0.8,11.821198775636947
92,92,100,100,10000,0.25,25,0.55,10,0,"[11, 0.30000000000000004, 0.8]",False,full,False,2346567490,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2346567490",0.7966,0.042253328888888886,False,1,False,False,False,False,False,False,11.0,0.30000000000000004,0.8,12.372748510622149
93,93,100,100,10000,0.25,25,0.55,10,0,"[12, 0.30000000000000004, 0.8]",False,full,False,2326758496,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2326758496",0.7958900000000001,0.0425461079,False,1,False,False,False,False,False,False,12.0,0.30000000000000004,0.8,9.892991170286733
94,94,100,100,10000,0.25,25,0.55,10,0,"[12, 0.30000000000000004, 0.8]",False,full,False,2624198852,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2624198852",0.7926300000000001,0.042223571988888896,False,1,False,False,False,False,False,False,12.0,0.30000000000000004,0.8,11.02335514549497
95,95,100,100,10000,0.25,25,0.55,10,0,"[12, 0.30000000000000004, 0.8]",False,full,False,2914115260,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2914115260",0.7930133333333335,0.04213607537777778,False,1,False,False,False,False,False,False,12.0,0.30000000000000004,0.8,9.65384218080574
96,96,100,100,10000,0.25,25,0.55,10,0,"[13, 0.30000000000000004, 0.8]",False,full,False,196243890,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,196243890",0.7921433333333334,0.04213060612222223,False,1,False,False,False,False,False,False,13.0,0.30000000000000004,0.8,8.766486336083691
97,97,100,100,10000,0.25,25,0.55,10,0,"[13, 0.30000000000000004, 0.8]",False,full,False,3601778582,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3601778582",0.79518,0.04189387871111111,False,1,False,False,False,False,False,False,13.0,0.30000000000000004,0.8,9.674993052069961
98,98,100,100,10000,0.25,25,0.55,10,0,"[13, 0.30000000000000004, 0.8]",False,full,False,1470268569,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1470268569",0.79337,0.04295570976666667,False,1,False,False,False,False,False,False,13.0,0.30000000000000004,0.8,10.046400009977855
99,99,100,100,10000,0.25,25,0.55,10,0,"[14, 0.30000000000000004, 0.8]",False,full,False,3117015970,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3117015970",0.79484,0.041557374399999986,False,1,False,False,False,False,False,False,14.0,0.30000000000000004,0.8,10.551548181636779
100,100,100,100,10000,0.25,25,0.55,10,0,"[14, 0.30000000000000004, 0.8]",False,full,False,3045535765,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3045535765",0.7934833333333333,0.04253142194444445,False,1,False,False,False,False,False,False,14.0,0.30000000000000004,0.8,11.29635810627313
101,101,100,100,10000,0.25,25,0.55,10,0,"[14, 0.30000000000000004, 0.8]",False,full,False,2516937821,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2516937821",0.7974166666666666,0.04173965972222223,False,1,False,False,False,False,False,False,14.0,0.30000000000000004,0.8,9.513629134235435
102,102,100,100,10000,0.25,25,0.55,10,0,"[15, 0.30000000000000004, 0.8]",False,full,False,1739378927,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1739378927",0.7986433333333333,0.04045515945555556,False,1,False,False,False,False,False,False,15.0,0.30000000000000004,0.8,9.105420145634824
103,103,100,100,10000,0.25,25,0.55,10,0,"[15, 0.30000000000000004, 0.8]",False,full,False,1627961172,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1627961172",0.7909,0.04243319000000001,False,1,False,False,False,False,False,False,15.0,0.30000000000000004,0.8,10.183964521478911
104,104,100,100,10000,0.25,25,0.55,10,0,"[15, 0.30000000000000004, 0.8]",False,full,False,2824922206,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2824922206",0.7953433333333333,0.04216442656666666,False,1,False,False,False,False,False,False,15.0,0.30000000000000004,0.8,10.87655451656317
105,105,100,100,10000,0.25,25,0.55,10,0,"[16, 0.30000000000000004, 0.8]",False,full,False,3807214133,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3807214133",0.7943966666666668,0.04092515821111112,False,1,False,False,False,False,False,False,16.0,0.30000000000000004,0.8,9.269743512380094
106,106,100,100,10000,0.25,25,0.55,10,0,"[16, 0.30000000000000004, 0.8]",False,full,False,3800843140,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3800843140",0.7897733333333333,0.04253363751111112,False,1,False,False,False,False,False,False,16.0,0.30000000000000004,0.8,9.53349405036908
107,107,100,100,10000,0.25,25,0.55,10,0,"[16, 0.30000000000000004, 0.8]",False,full,False,1303733760,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1303733760",0.7930566666666666,0.04141834567777778,False,1,False,False,False,False,False,False,16.0,0.30000000000000004,0.8,8.693262789586417
108,108,100,100,10000,0.25,25,0.55,10,0,"[17, 0.30000000000000004, 0.8]",False,full,False,100153708,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,100153708",0.7960366666666667,0.0408652919888889,False,1,False,False,False,False,False,False,17.0,0.30000000000000004,0.8,10.58784378986118
109,109,100,100,10000,0.25,25,0.55,10,0,"[17, 0.30000000000000004, 0.8]",False,full,False,2816703029,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2816703029",0.7987366666666667,0.04029362621111112,False,1,False,False,False,False,False,False,17.0,0.30000000000000004,0.8,8.65977055602245
110,110,100,100,10000,0.25,25,0.55,10,0,"[17, 0.30000000000000004, 0.8]",False,full,False,2002702404,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2002702404",0.7934700000000001,0.04097724798888889,False,1,False,False,False,False,False,False,17.0,0.30000000000000004,0.8,10.792161092272261
111,111,100,100,10000,0.25,25,0.55,10,0,"[18, 0.30000000000000004, 0.8]",False,full,False,228440761,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,228440761",0.7934200000000001,0.040241370266666666,False,1,False,False,False,False,False,False,18.0,0.30000000000000004,0.8,10.336233975706472
