,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,normal_modes_config,graph,FullStateSave,stats,seed,location_2,location_3,location_4,location_err,AF_time,Hamming_dis_arr,Ham_dis_AF,Ham_dis_meanx,per_%,title,mean,variance,in AF?,multiplier
84,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.0]",True,False,False,4264887243,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,4264887243",0.030086666666666668,0.006452125822222221,False,1
85,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.0]",True,False,False,4181512691,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,4181512691",0.030239999999999993,0.006319097955555556,False,1
86,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.0]",True,False,False,86064101,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,86064101",0.02940333333333333,0.006272221766666666,False,1
87,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.0]",True,False,False,1265702541,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,1265702541",0.03098333333333333,0.006582366388888889,False,1
88,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.0]",True,False,False,3497945465,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,3497945465",0.029863333333333332,0.006388292433333332,False,1
89,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.0]",True,False,False,1865393388,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,1865393388",0.031656666666666666,0.006954188788888889,False,1
90,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.0]",True,False,False,2247988018,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,2247988018",0.03158666666666666,0.00681161582222222,False,1
91,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.0]",True,False,False,3738830381,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,3738830381",0.028309999999999995,0.006061321677777776,False,1
92,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.0]",True,False,False,457006529,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,457006529",0.03071,0.006583229233333333,False,1
93,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.0]",True,False,False,3527045490,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,3527045490",0.02935,0.006227577499999998,False,1
94,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.0]",True,False,False,2435333956,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,2435333956",0.029526666666666666,0.006407953733333333,False,1
95,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.0]",True,False,False,1887676468,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,1887676468",0.029659999999999995,0.006168951066666665,False,1
96,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.0]",True,False,False,3614453798,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,3614453798",0.029199999999999993,0.006084026666666665,False,1
97,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.0]",True,False,False,615382049,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,615382049",0.03163333333333333,0.007041998888888889,False,1
98,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.0]",True,False,False,2012545751,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,2012545751",0.03073666666666667,0.006626701766666666,False,1
99,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.0]",True,False,False,823693663,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,823693663",0.030283333333333332,0.0062945863888888886,False,1
100,100,100,10000,0.25,25,0.55,10,0,"[2, 0.2, 0.0]",True,False,False,3607585615,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,3607585615",0.04089333333333333,0.009240179733333333,False,1
101,100,100,10000,0.25,25,0.55,10,0,"[2, 0.2, 0.0]",True,False,False,2225314924,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,2225314924",0.04184999999999999,0.009721133055555553,False,1
102,100,100,10000,0.25,25,0.55,10,0,"[2, 0.2, 0.0]",True,False,False,3513155605,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,3513155605",0.041113333333333335,0.009457249377777775,False,1
103,100,100,10000,0.25,25,0.55,10,0,"[2, 0.2, 0.0]",True,False,False,1989973048,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,1989973048",0.04078666666666666,0.009088003377777775,False,1
104,100,100,10000,0.25,25,0.55,10,0,"[2, 0.2, 0.0]",True,False,False,714604722,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,714604722",0.04186999999999999,0.009659236433333331,False,1
105,100,100,10000,0.25,25,0.55,10,0,"[2, 0.2, 0.0]",True,False,False,2378182093,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,2378182093",0.04008333333333333,0.009138770833333332,False,1
106,100,100,10000,0.25,25,0.55,10,0,"[2, 0.2, 0.0]",True,False,False,3104663137,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,3104663137",0.03848666666666667,0.008693220933333334,False,1
107,100,100,10000,0.25,25,0.55,10,0,"[2, 0.2, 0.0]",True,False,False,2893249028,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,2893249028",0.040266666666666666,0.009391039999999998,False,1
108,100,100,10000,0.25,25,0.55,10,0,"[2, 0.2, 0.0]",True,False,False,2782515090,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,2782515090",0.041523333333333336,0.00962681278888889,False,1
109,100,100,10000,0.25,25,0.55,10,0,"[2, 0.2, 0.0]",True,False,False,3671726713,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,3671726713",0.040826666666666664,0.009315627733333333,False,1
110,100,100,10000,0.25,25,0.55,10,0,"[2, 0.2, 0.0]",True,False,False,4037110629,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,4037110629",0.040196666666666665,0.009067672433333333,False,1
111,100,100,10000,0.25,25,0.55,10,0,"[2, 0.2, 0.0]",True,False,False,632172800,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,632172800",0.04050666666666666,0.009022765511111109,False,1
112,100,100,10000,0.25,25,0.55,10,0,"[2, 0.2, 0.0]",True,False,False,791378799,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,791378799",0.03880666666666666,0.008997153733333332,False,1
