,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,constant,gradient,grad_start,grad_end,normal_modes,normal_modes_config,graph,FullStateSave,stats,seed,location_2,location_3,location_4,AF_time,per_%,title,mean,variance,in AF?,multiplier
932,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,3199914891,8446,8446,8446,"(171, 371)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3199914891",0.59988,0.047959985600000005,True,13.0
933,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,3581835994,7660,7660,5782,"(1, 196)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3581835994",0.5998366666666667,0.049021862211111114,True,14.0
934,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,2893706155,7865,7871,7871,"(198, 398)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2893706155",0.5927333333333333,0.04826764000000001,True,15.0
935,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,2407920745,3377,3377,3377,"(1, 200)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2407920745",0.5979333333333333,0.048947062222222226,True,0.1
936,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,1948267419,8762,8762,8762,"(1, 189)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1948267419",0.59789,0.04758788123333334,True,0.5
937,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,2563161637,9162,8363,8363,"(1, 189)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2563161637",0.6012133333333333,0.04900186115555556,True,1.0
938,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,1732376495,5258,5258,5258,"(179, 379)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1732376495",0.60452,0.04941490293333334,True,2.0
939,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,4111597082,9345,9345,9345,"(1, 167)",1.0,"100,100,10000,0.25,25,Normal Modes,10,4111597082",0.6028666666666666,0.05026067111111113,True,3.0
940,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,1065132763,6467,6467,6068,"(1, 191)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1065132763",0.5978233333333333,0.048553151011111115,True,4.0
941,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,1424940708,175,77,77,"(2, 202)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1424940708",0.60447,0.0492370191,True,5.0
942,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,2432596226,4477,4477,4477,"(2, 202)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2432596226",0.59337,0.050439931988888895,True,6.0
943,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,3094019521,5461,5461,5461,"(1, 182)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3094019521",0.5973166666666667,0.048760021944444454,True,7.0
944,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,4244088800,7348,7348,7348,"(1, 172)",1.0,"100,100,10000,0.25,25,Normal Modes,10,4244088800",0.5983366666666666,0.04844778887777778,True,8.0
945,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,312082854,8752,8752,8752,"(1, 176)",1.0,"100,100,10000,0.25,25,Normal Modes,10,312082854",0.6019066666666667,0.050392142400000006,True,9.0
946,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,324867502,7656,7359,7359,"(1, 180)",1.0,"100,100,10000,0.25,25,Normal Modes,10,324867502",0.6007966666666666,0.049027920877777784,True,10.0
947,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,2143111771,7546,7546,7546,"(1, 167)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2143111771",0.6017833333333334,0.04919648638888889,True,11.0
948,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,805950376,7950,7950,7950,"(1, 175)",1.0,"100,100,10000,0.25,25,Normal Modes,10,805950376",0.5988666666666667,0.04906916000000001,True,12.0
949,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,1397281015,5081,5183,5183,"(409, 609)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1397281015",0.6020533333333333,0.04761111715555556,True,13.0
950,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,3715507912,7967,4476,4476,"(1, 196)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3715507912",0.6004333333333334,0.04788736777777779,True,14.0
951,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,208905678,8112,8112,8112,"(128, 328)",1.0,"100,100,10000,0.25,25,Normal Modes,10,208905678",0.6043866666666666,0.048857868266666674,True,15.0
952,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,922568610,7702,7702,8567,"(1, 114)",1.0,"100,100,10000,0.25,25,Normal Modes,10,922568610",0.5984366666666667,0.04782877821111111,True,0.1
953,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,851916126,8672,8672,8672,"(6, 206)",1.0,"100,100,10000,0.25,25,Normal Modes,10,851916126",0.5954733333333333,0.04927039817777778,True,0.5
954,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,1952019587,7670,7670,7670,"(204, 404)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1952019587",0.6028866666666667,0.048853222711111116,True,1.0
955,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,151630755,8992,8992,8992,"(24, 224)",1.0,"100,100,10000,0.25,25,Normal Modes,10,151630755",0.60437,0.04833879198888889,True,2.0
956,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,4162637890,9614,9614,9614,"(1, 127)",1.0,"100,100,10000,0.25,25,Normal Modes,10,4162637890",0.6008066666666667,0.04919957151111111,True,3.0
957,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,309181595,7443,7443,7443,"(1, 164)",1.0,"100,100,10000,0.25,25,Normal Modes,10,309181595",0.60035,0.04892332194444446,True,4.0
958,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,632218726,7066,6472,5573,"(1, 193)",1.0,"100,100,10000,0.25,25,Normal Modes,10,632218726",0.5977100000000001,0.049251533677777785,True,5.0
959,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,24124089,9876,9876,9874,"(204, 404)",1.0,"100,100,10000,0.25,25,Normal Modes,10,24124089",0.59763,0.046089383100000006,True,6.0
960,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,3983665355,6978,6382,6382,"(223, 423)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3983665355",0.6022733333333333,0.04931905417777777,True,7.0
961,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,1297040119,8768,6280,5682,"(1, 201)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1297040119",0.6004966666666667,0.04969408665555557,True,8.0
962,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,392664499,5880,5880,5880,"(11, 211)",1.0,"100,100,10000,0.25,25,Normal Modes,10,392664499",0.5937733333333333,0.04959322862222223,True,9.0
963,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,3369285992,8571,8558,8558,"(9, 209)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3369285992",0.5973766666666667,0.04830856256666668,True,10.0
964,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,995926455,5996,5996,5996,"(430, 630)",1.0,"100,100,10000,0.25,25,Normal Modes,10,995926455",0.5984466666666667,0.04859558715555556,True,11.0
965,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,2800961826,7054,7054,7054,"(1, 184)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2800961826",0.5972366666666666,0.04811291954444445,True,12.0
966,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,2805623481,8059,7953,7953,"(1, 184)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2805623481",0.5940433333333334,0.04913507367777779,True,13.0
967,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,104043486,9171,9171,9171,"(193, 393)",1.0,"100,100,10000,0.25,25,Normal Modes,10,104043486",0.5958766666666666,0.04897044256666666,True,14.0
968,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,4005686090,5383,5383,8284,"(20, 220)",1.0,"100,100,10000,0.25,25,Normal Modes,10,4005686090",0.5960666666666666,0.04956208444444445,True,15.0
969,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,7002688,6666,6666,8576,"(1, 199)",1.0,"100,100,10000,0.25,25,Normal Modes,10,7002688",0.5991633333333333,0.04834163332222223,True,0.1
970,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,939241059,6656,7159,7159,"(1, 182)",1.0,"100,100,10000,0.25,25,Normal Modes,10,939241059",0.5972833333333333,0.05007873083333334,True,0.5
971,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,3323366630,9060,8960,8960,"(1, 183)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3323366630",0.5978700000000001,0.048096240877777786,True,1.0
972,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,2740002420,5571,5271,5271,"(200, 400)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2740002420",0.60243,0.048713761766666676,True,2.0
973,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,4200975951,7353,7353,7353,"(179, 379)",1.0,"100,100,10000,0.25,25,Normal Modes,10,4200975951",0.6055266666666667,0.04766323373333334,True,3.0
974,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,2961392671,9468,9468,9468,"(192, 392)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2961392671",0.5983966666666667,0.049867095988888895,True,4.0
