,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,normal_modes_config,graph,FullStateSave,stats,seed,location_2,location_3,location_4,AF_time,per_%,title,mean,variance,in AF?,multiplier
7689,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,2882417387,5858,5858,5858,"(1, 184)",1.0,"100,100,20000,0.25,25,Normal Modes,10,2882417387",0.4975666666666667,0.05053141222222222,True,0.5
7690,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,1696430905,6627,6627,6627,"(1, 150)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1696430905",0.49953333333333333,0.049553782222222224,True,0.5
7691,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,3911564711,6851,6851,6851,"(1, 183)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3911564711",0.5004833333333333,0.05126054416666667,True,0.5
7692,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,3365572234,8833,8833,8833,"(1, 154)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3365572234",0.5002599999999999,0.051207710177777775,True,0.5
7693,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,1349107169,7012,7012,7012,"(1, 131)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1349107169",0.5009266666666666,0.05057403017777778,True,0.5
7694,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,4256015043,9782,9782,9782,"(17, 217)",1.0,"100,100,20000,0.25,25,Normal Modes,10,4256015043",0.49976000000000004,0.04984683128888889,True,0.5
7695,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,3675064250,2565,2565,2565,"(1, 186)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3675064250",0.50161,0.049300630122222217,True,0.5
7696,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,3561177820,1453,1453,1453,"(1, 172)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3561177820",0.5007533333333334,0.05127743248888889,True,0.5
7697,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,412602465,3374,3374,3374,"(5, 205)",1.0,"100,100,20000,0.25,25,Normal Modes,10,412602465",0.49992,0.05013643804444444,True,0.5
7698,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,1567931466,9534,9534,9534,"(1, 154)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1567931466",0.49833333333333324,0.05108366666666666,True,0.5
7699,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,1665482098,6591,6591,6591,"(44, 244)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1665482098",0.50184,0.049992392177777775,True,0.5
7700,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,3649025171,6930,6930,6930,"(154, 354)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3649025171",0.49871000000000004,0.050899780344444444,True,0.5
7701,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,3568696607,253,253,3882,"(1, 179)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3568696607",0.50045,0.04984857527777778,True,0.5
7702,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,2655594230,3181,3181,3181,"(15, 215)",1.0,"100,100,20000,0.25,25,Normal Modes,10,2655594230",0.4973866666666666,0.04971383715555555,True,0.5
7703,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,2016887037,8660,8660,7740,"(10, 210)",1.0,"100,100,20000,0.25,25,Normal Modes,10,2016887037",0.5005933333333333,0.049825647955555566,True,0.5
7704,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,4130671762,8355,8355,8355,"(1, 183)",1.0,"100,100,20000,0.25,25,Normal Modes,10,4130671762",0.5012933333333334,0.051308993955555555,True,0.5
7705,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,3025069555,7723,7723,7723,"(342, 542)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3025069555",0.5008033333333333,0.05016902132222223,True,0.5
7706,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,3842727897,6044,6044,5943,"(1, 167)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3842727897",0.49609333333333333,0.050199404622222235,True,0.5
7707,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,187044479,7216,7317,7317,"(135, 335)",1.0,"100,100,20000,0.25,25,Normal Modes,10,187044479",0.49805999999999995,0.0504642364,True,0.5
7708,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,2589552824,8301,6387,5757,"(1, 113)",1.0,"100,100,20000,0.25,25,Normal Modes,10,2589552824",0.5027766666666666,0.04959929012222222,True,0.5
7709,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,3490680714,4287,4287,4287,"(17, 217)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3490680714",0.49590333333333336,0.05104643954444445,True,0.5
7710,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,3899418146,1359,1359,1359,"(1, 182)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3899418146",0.49763,0.050952938655555564,True,0.5
7711,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,1375794070,5865,4365,4365,"(196, 396)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1375794070",0.5031333333333333,0.04872218222222223,True,0.5
7712,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,2859811466,6516,6516,6516,"(1, 134)",1.0,"100,100,20000,0.25,25,Normal Modes,10,2859811466",0.50475,0.05033732638888889,True,0.5
7713,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,3703215949,6260,6260,6260,"(386, 586)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3703215949",0.5061666666666668,0.04937886111111111,True,0.5
7714,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,2830133364,6701,6701,6701,"(1, 121)",1.0,"100,100,20000,0.25,25,Normal Modes,10,2830133364",0.5010933333333333,0.05095213795555555,True,0.5
7715,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,4168993711,5940,6140,6140,"(368, 568)",1.0,"100,100,20000,0.25,25,Normal Modes,10,4168993711",0.5016766666666667,0.049697966566666675,True,0.5
7716,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,4161607841,6246,6246,6246,"(1, 169)",1.0,"100,100,20000,0.25,25,Normal Modes,10,4161607841",0.4977366666666666,0.04963276621111111,True,0.5
7717,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,2597840871,7059,280,280,"(7, 207)",1.0,"100,100,20000,0.25,25,Normal Modes,10,2597840871",0.5040933333333333,0.050687244622222224,True,0.5
7718,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,1870186090,891,891,891,"(20, 220)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1870186090",0.4974800000000001,0.05025253848888888,True,0.5
7719,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,1303843429,7140,7140,7140,"(1, 168)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1303843429",0.50229,0.050175978122222235,True,0.5
7720,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,823540381,1184,1184,1184,"(416, 616)",1.0,"100,100,20000,0.25,25,Normal Modes,10,823540381",0.50268,0.050231039822222226,True,0.5
7721,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,1839042705,8610,8610,8610,"(1, 127)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1839042705",0.49526000000000003,0.050091532400000006,True,0.5
7722,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,3411369553,7697,7697,7697,"(54, 254)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3411369553",0.5011166666666667,0.05019441972222223,True,0.5
7723,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,3119721608,7248,7248,7248,"(1, 179)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3119721608",0.49832,0.05057517760000001,True,0.5
7724,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,2116462702,5390,5390,8048,"(39, 239)",1.0,"100,100,20000,0.25,25,Normal Modes,10,2116462702",0.50165,0.05110983305555556,True,0.5
7725,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,1008916454,7249,7249,7249,"(377, 577)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1008916454",0.49640333333333336,0.05069028621111111,True,0.5
