,settings,in_AF,coupling
1302,"[50, 50, 10000, 0.3, 25]",True,0.6887837837837838
1303,"[50, 50, 10000, 0.3, 25]",True,0.6886486486486487
1304,"[50, 50, 10000, 0.3, 25]",True,0.6885135135135135
1305,"[50, 50, 10000, 0.3, 25]",True,0.6883783783783783
1306,"[50, 50, 10000, 0.3, 25]",True,0.6882432432432433
1307,"[50, 50, 10000, 0.3, 25]",True,0.6881081081081082
1308,"[50, 50, 10000, 0.3, 25]",True,0.687972972972973
1309,"[50, 50, 10000, 0.3, 25]",True,0.6878378378378378
1310,"[50, 50, 10000, 0.3, 25]",True,0.6877027027027027
1311,"[50, 50, 10000, 0.3, 25]",True,0.6875675675675677
1312,"[50, 50, 10000, 0.3, 25]",True,0.6874324324324323
1313,"[50, 50, 10000, 0.3, 25]",True,0.6872972972972973
1314,"[50, 50, 10000, 0.3, 25]",True,0.6871621621621622
1315,"[50, 50, 10000, 0.3, 25]",True,0.687027027027027
1316,"[50, 50, 10000, 0.3, 25]",True,0.6868918918918918
1317,"[50, 50, 10000, 0.3, 25]",True,0.6867567567567567
1318,"[50, 50, 10000, 0.3, 25]",True,0.6866216216216217
1319,"[50, 50, 10000, 0.3, 25]",True,0.6864864864864865
1320,"[50, 50, 10000, 0.3, 25]",True,0.6863513513513513
1321,"[50, 50, 10000, 0.3, 25]",True,0.6862162162162162
1322,"[50, 50, 10000, 0.3, 25]",True,0.6860810810810811
1323,"[50, 50, 10000, 0.3, 25]",True,0.6859459459459459
1324,"[50, 50, 10000, 0.3, 25]",True,0.6858108108108107
1325,"[50, 50, 10000, 0.3, 25]",True,0.6856756756756757
1326,"[50, 50, 10000, 0.3, 25]",True,0.6855405405405406
1327,"[50, 50, 10000, 0.3, 25]",True,0.6854054054054054
1328,"[50, 50, 10000, 0.3, 25]",True,0.6852702702702702
1329,"[50, 50, 10000, 0.3, 25]",True,0.6851351351351351
1330,"[50, 50, 10000, 0.3, 25]",True,0.685
1331,"[50, 50, 10000, 0.3, 25]",True,0.6848648648648649
1332,"[50, 50, 10000, 0.3, 25]",True,0.6847297297297297
1333,"[50, 50, 10000, 0.3, 25]",True,0.6845945945945946
1334,"[50, 50, 10000, 0.3, 25]",True,0.6844594594594595
1335,"[50, 50, 10000, 0.3, 25]",True,0.6843243243243243
1336,"[50, 50, 10000, 0.3, 25]",True,0.6841891891891891
1337,"[50, 50, 10000, 0.3, 25]",True,0.6840540540540541
1338,"[50, 50, 10000, 0.3, 25]",True,0.683918918918919
1339,"[50, 50, 10000, 0.3, 25]",True,0.6837837837837838
1340,"[50, 50, 10000, 0.3, 25]",True,0.6836486486486486
1341,"[50, 50, 10000, 0.3, 25]",True,0.6835135135135135
1342,"[50, 50, 10000, 0.3, 25]",True,0.6833783783783784
1343,"[50, 50, 10000, 0.3, 25]",True,0.6832432432432433
1344,"[50, 50, 10000, 0.3, 25]",True,0.6831081081081081
1345,"[50, 50, 10000, 0.3, 25]",True,0.682972972972973
1346,"[50, 50, 10000, 0.3, 25]",True,0.6828378378378379
1347,"[50, 50, 10000, 0.3, 25]",True,0.6827027027027027
1348,"[50, 50, 10000, 0.3, 25]",True,0.6825675675675675
1349,"[50, 50, 10000, 0.3, 25]",True,0.6824324324324325
1350,"[50, 50, 10000, 0.3, 25]",True,0.6822972972972974
1351,"[50, 50, 10000, 0.3, 25]",True,0.6821621621621622
1352,"[50, 50, 10000, 0.3, 25]",True,0.682027027027027
1353,"[50, 50, 10000, 0.3, 25]",True,0.6818918918918919
1354,"[50, 50, 10000, 0.3, 25]",True,0.6817567567567567
1355,"[50, 50, 10000, 0.3, 25]",True,0.6816216216216215
1356,"[50, 50, 10000, 0.3, 25]",True,0.6814864864864865
1357,"[50, 50, 10000, 0.3, 25]",True,0.6813513513513514
1358,"[50, 50, 10000, 0.3, 25]",True,0.6812162162162162
1359,"[50, 50, 10000, 0.3, 25]",True,0.681081081081081
1360,"[50, 50, 10000, 0.3, 25]",True,0.6809459459459459
1361,"[50, 50, 10000, 0.3, 25]",True,0.6808108108108109
1362,"[50, 50, 10000, 0.3, 25]",True,0.6806756756756757
1363,"[50, 50, 10000, 0.3, 25]",True,0.6805405405405405
1364,"[50, 50, 10000, 0.3, 25]",True,0.6804054054054054
1365,"[50, 50, 10000, 0.3, 25]",True,0.6802702702702703
1366,"[50, 50, 10000, 0.3, 25]",True,0.6801351351351351
1367,"[50, 50, 10000, 0.3, 25]",True,0.6799999999999999
1368,"[50, 50, 10000, 0.3, 25]",True,0.6798648648648649
1369,"[50, 50, 10000, 0.3, 25]",True,0.6797297297297298
1370,"[50, 50, 10000, 0.3, 25]",True,0.6795945945945946
1371,"[50, 50, 10000, 0.3, 25]",True,0.6794594594594594
1372,"[50, 50, 10000, 0.3, 25]",True,0.6793243243243243
1373,"[50, 50, 10000, 0.3, 25]",True,0.6791891891891892
1374,"[50, 50, 10000, 0.3, 25]",True,0.6790540540540541
1375,"[50, 50, 10000, 0.3, 25]",True,0.6789189189189189
1376,"[50, 50, 10000, 0.3, 25]",True,0.6787837837837838
1377,"[50, 50, 10000, 0.3, 25]",True,0.6786486486486487
1378,"[50, 50, 10000, 0.3, 25]",False,0.6785135135135135
1379,"[50, 50, 10000, 0.3, 25]",True,0.6783783783783783
1380,"[50, 50, 10000, 0.3, 25]",True,0.6782432432432433
1381,"[50, 50, 10000, 0.3, 25]",True,0.6781081081081082
1382,"[50, 50, 10000, 0.3, 25]",True,0.677972972972973
1383,"[50, 50, 10000, 0.3, 25]",True,0.6778378378378378
1384,"[50, 50, 10000, 0.3, 25]",True,0.6777027027027027
1385,"[50, 50, 10000, 0.3, 25]",True,0.6775675675675676
1386,"[50, 50, 10000, 0.3, 25]",True,0.6774324324324325
1387,"[50, 50, 10000, 0.3, 25]",True,0.6772972972972973
1388,"[50, 50, 10000, 0.3, 25]",True,0.6771621621621622
1389,"[50, 50, 10000, 0.3, 25]",True,0.6770270270270271
1390,"[50, 50, 10000, 0.3, 25]",True,0.6768918918918919
1391,"[50, 50, 10000, 0.3, 25]",True,0.6767567567567567
1392,"[50, 50, 10000, 0.3, 25]",True,0.6766216216216216
1393,"[50, 50, 10000, 0.3, 25]",True,0.6764864864864865
1394,"[50, 50, 10000, 0.3, 25]",True,0.6763513513513513
1395,"[50, 50, 10000, 0.3, 25]",True,0.6762162162162162
1396,"[50, 50, 10000, 0.3, 25]",True,0.6760810810810811
1397,"[50, 50, 10000, 0.3, 25]",True,0.6759459459459459
1398,"[50, 50, 10000, 0.3, 25]",True,0.6758108108108107
1399,"[50, 50, 10000, 0.3, 25]",True,0.6756756756756757
1400,"[50, 50, 10000, 0.3, 25]",True,0.6755405405405406
1401,"[50, 50, 10000, 0.3, 25]",True,0.6754054054054054
1402,"[50, 50, 10000, 0.3, 25]",True,0.6752702702702702
1403,"[50, 50, 10000, 0.3, 25]",True,0.6751351351351351
1404,"[50, 50, 10000, 0.3, 25]",True,0.675
1405,"[50, 50, 10000, 0.3, 25]",True,0.6748648648648649
1406,"[50, 50, 10000, 0.3, 25]",True,0.6747297297297297
1407,"[50, 50, 10000, 0.3, 25]",True,0.6745945945945946
1408,"[50, 50, 10000, 0.3, 25]",True,0.6744594594594595
1409,"[50, 50, 10000, 0.3, 25]",True,0.6743243243243243
1410,"[50, 50, 10000, 0.3, 25]",True,0.6741891891891891
1411,"[50, 50, 10000, 0.3, 25]",True,0.674054054054054
1412,"[50, 50, 10000, 0.3, 25]",True,0.673918918918919
1413,"[50, 50, 10000, 0.3, 25]",True,0.6737837837837838
1414,"[50, 50, 10000, 0.3, 25]",True,0.6736486486486486
1415,"[50, 50, 10000, 0.3, 25]",True,0.6735135135135135
1416,"[50, 50, 10000, 0.3, 25]",True,0.6733783783783784
1417,"[50, 50, 10000, 0.3, 25]",True,0.6732432432432433
1418,"[50, 50, 10000, 0.3, 25]",True,0.6731081081081081
1419,"[50, 50, 10000, 0.3, 25]",True,0.672972972972973
1420,"[50, 50, 10000, 0.3, 25]",True,0.6728378378378379
1421,"[50, 50, 10000, 0.3, 25]",True,0.6727027027027027
1422,"[50, 50, 10000, 0.3, 25]",True,0.6725675675675675
1423,"[50, 50, 10000, 0.3, 25]",True,0.6724324324324324
1424,"[50, 50, 10000, 0.3, 25]",True,0.6722972972972974
1425,"[50, 50, 10000, 0.3, 25]",True,0.6721621621621622
1426,"[50, 50, 10000, 0.3, 25]",True,0.672027027027027
1427,"[50, 50, 10000, 0.3, 25]",True,0.6718918918918919
1428,"[50, 50, 10000, 0.3, 25]",True,0.6717567567567568
1429,"[50, 50, 10000, 0.3, 25]",True,0.6716216216216216
1430,"[50, 50, 10000, 0.3, 25]",True,0.6714864864864865
1431,"[50, 50, 10000, 0.3, 25]",True,0.6713513513513514
1432,"[50, 50, 10000, 0.3, 25]",True,0.6712162162162163
1433,"[50, 50, 10000, 0.3, 25]",True,0.671081081081081
1434,"[50, 50, 10000, 0.3, 25]",True,0.6709459459459459
1435,"[50, 50, 10000, 0.3, 25]",True,0.6708108108108108
1436,"[50, 50, 10000, 0.3, 25]",True,0.6706756756756757
1437,"[50, 50, 10000, 0.3, 25]",True,0.6705405405405405
1438,"[50, 50, 10000, 0.3, 25]",True,0.6704054054054054
1439,"[50, 50, 10000, 0.3, 25]",True,0.6702702702702703
1440,"[50, 50, 10000, 0.3, 25]",True,0.6701351351351351
1441,"[50, 50, 10000, 0.3, 25]",True,0.6699999999999999
1442,"[50, 50, 10000, 0.3, 25]",True,0.6698648648648649
1443,"[50, 50, 10000, 0.3, 25]",True,0.6697297297297298
1444,"[50, 50, 10000, 0.3, 25]",True,0.6695945945945946
1445,"[50, 50, 10000, 0.3, 25]",True,0.6694594594594594
1446,"[50, 50, 10000, 0.3, 25]",True,0.6693243243243243
1447,"[50, 50, 10000, 0.3, 25]",True,0.6691891891891892
1448,"[50, 50, 10000, 0.3, 25]",True,0.669054054054054
1449,"[50, 50, 10000, 0.3, 25]",True,0.6689189189189189
1450,"[50, 50, 10000, 0.3, 25]",True,0.6687837837837838
1451,"[50, 50, 10000, 0.3, 25]",True,0.6686486486486487
1452,"[50, 50, 10000, 0.3, 25]",True,0.6685135135135135
1453,"[50, 50, 10000, 0.3, 25]",True,0.6683783783783783
1454,"[50, 50, 10000, 0.3, 25]",True,0.6682432432432432
1455,"[50, 50, 10000, 0.3, 25]",True,0.6681081081081082
1456,"[50, 50, 10000, 0.3, 25]",True,0.667972972972973
1457,"[50, 50, 10000, 0.3, 25]",True,0.6678378378378378
1458,"[50, 50, 10000, 0.3, 25]",True,0.6677027027027027
1459,"[50, 50, 10000, 0.3, 25]",True,0.6675675675675676
1460,"[50, 50, 10000, 0.3, 25]",True,0.6674324324324324
1461,"[50, 50, 10000, 0.3, 25]",True,0.6672972972972973
1462,"[50, 50, 10000, 0.3, 25]",True,0.6671621621621622
1463,"[50, 50, 10000, 0.3, 25]",True,0.6670270270270271
1464,"[50, 50, 10000, 0.3, 25]",True,0.6668918918918919
1465,"[50, 50, 10000, 0.3, 25]",True,0.6667567567567567
1466,"[50, 50, 10000, 0.3, 25]",True,0.6666216216216216
1467,"[50, 50, 10000, 0.3, 25]",True,0.6664864864864866
1468,"[50, 50, 10000, 0.3, 25]",True,0.6663513513513514
1469,"[50, 50, 10000, 0.3, 25]",True,0.6662162162162162
1470,"[50, 50, 10000, 0.3, 25]",True,0.6660810810810811
1471,"[50, 50, 10000, 0.3, 25]",True,0.665945945945946
1472,"[50, 50, 10000, 0.3, 25]",True,0.6658108108108108
1473,"[50, 50, 10000, 0.3, 25]",True,0.6656756756756756
1474,"[50, 50, 10000, 0.3, 25]",True,0.6655405405405406
1475,"[50, 50, 10000, 0.3, 25]",True,0.6654054054054054
1476,"[50, 50, 10000, 0.3, 25]",True,0.6652702702702702
1477,"[50, 50, 10000, 0.3, 25]",True,0.6651351351351351
1478,"[50, 50, 10000, 0.3, 25]",True,0.665
1479,"[50, 50, 10000, 0.3, 25]",False,0.6648648648648648
1480,"[50, 50, 10000, 0.3, 25]",True,0.6647297297297297
1481,"[50, 50, 10000, 0.3, 25]",True,0.6645945945945946
1482,"[50, 50, 10000, 0.3, 25]",True,0.6644594594594595
1483,"[50, 50, 10000, 0.3, 25]",True,0.6643243243243243
1484,"[50, 50, 10000, 0.3, 25]",True,0.6641891891891891
1485,"[50, 50, 10000, 0.3, 25]",True,0.664054054054054
1486,"[50, 50, 10000, 0.3, 25]",True,0.663918918918919
1487,"[50, 50, 10000, 0.3, 25]",True,0.6637837837837838
1488,"[50, 50, 10000, 0.3, 25]",True,0.6636486486486486
1489,"[50, 50, 10000, 0.3, 25]",True,0.6635135135135135
1490,"[50, 50, 10000, 0.3, 25]",True,0.6633783783783784
1491,"[50, 50, 10000, 0.3, 25]",True,0.6632432432432432
1492,"[50, 50, 10000, 0.3, 25]",True,0.663108108108108
1493,"[50, 50, 10000, 0.3, 25]",True,0.662972972972973
1494,"[50, 50, 10000, 0.3, 25]",True,0.6628378378378379
1495,"[50, 50, 10000, 0.3, 25]",True,0.6627027027027027
1496,"[50, 50, 10000, 0.3, 25]",True,0.6625675675675675
1497,"[50, 50, 10000, 0.3, 25]",True,0.6624324324324324
1498,"[50, 50, 10000, 0.3, 25]",True,0.6622972972972974
1499,"[50, 50, 10000, 0.3, 25]",True,0.6621621621621622
1500,"[50, 50, 10000, 0.3, 25]",True,0.662027027027027
1501,"[50, 50, 10000, 0.3, 25]",True,0.6618918918918919
1502,"[50, 50, 10000, 0.3, 25]",True,0.6617567567567568
1503,"[50, 50, 10000, 0.3, 25]",True,0.6616216216216216
1504,"[50, 50, 10000, 0.3, 25]",True,0.6614864864864864
1505,"[50, 50, 10000, 0.3, 25]",True,0.6613513513513514
1506,"[50, 50, 10000, 0.3, 25]",True,0.6612162162162163
1507,"[50, 50, 10000, 0.3, 25]",True,0.6610810810810811
1508,"[50, 50, 10000, 0.3, 25]",True,0.6609459459459459
1509,"[50, 50, 10000, 0.3, 25]",True,0.6608108108108108
1510,"[50, 50, 10000, 0.3, 25]",True,0.6606756756756758
1511,"[50, 50, 10000, 0.3, 25]",True,0.6605405405405406
1512,"[50, 50, 10000, 0.3, 25]",True,0.6604054054054054
1513,"[50, 50, 10000, 0.3, 25]",True,0.6602702702702703
1514,"[50, 50, 10000, 0.3, 25]",True,0.6601351351351351
1515,"[50, 50, 10000, 0.3, 25]",True,0.6599999999999999
1516,"[50, 50, 10000, 0.3, 25]",True,0.6598648648648648
1517,"[50, 50, 10000, 0.3, 25]",True,0.6597297297297298
1518,"[50, 50, 10000, 0.3, 25]",True,0.6595945945945946
1519,"[50, 50, 10000, 0.3, 25]",True,0.6594594594594594
1520,"[50, 50, 10000, 0.3, 25]",True,0.6593243243243243
1521,"[50, 50, 10000, 0.3, 25]",True,0.6591891891891892
1522,"[50, 50, 10000, 0.3, 25]",True,0.659054054054054
1523,"[50, 50, 10000, 0.3, 25]",True,0.6589189189189189
1524,"[50, 50, 10000, 0.3, 25]",True,0.6587837837837838
1525,"[50, 50, 10000, 0.3, 25]",True,0.6586486486486487
1526,"[50, 50, 10000, 0.3, 25]",True,0.6585135135135135
1527,"[50, 50, 10000, 0.3, 25]",True,0.6583783783783783
1528,"[50, 50, 10000, 0.3, 25]",True,0.6582432432432432
1529,"[50, 50, 10000, 0.3, 25]",True,0.6581081081081082
1530,"[50, 50, 10000, 0.3, 25]",True,0.657972972972973
1531,"[50, 50, 10000, 0.3, 25]",True,0.6578378378378378
1532,"[50, 50, 10000, 0.3, 25]",True,0.6577027027027027
1533,"[50, 50, 10000, 0.3, 25]",True,0.6575675675675676
1534,"[50, 50, 10000, 0.3, 25]",True,0.6574324324324324
1535,"[50, 50, 10000, 0.3, 25]",True,0.6572972972972972
1536,"[50, 50, 10000, 0.3, 25]",True,0.6571621621621622
1537,"[50, 50, 10000, 0.3, 25]",True,0.6570270270270271
1538,"[50, 50, 10000, 0.3, 25]",True,0.6568918918918919
1539,"[50, 50, 10000, 0.3, 25]",True,0.6567567567567567
1540,"[50, 50, 10000, 0.3, 25]",True,0.6566216216216216
1541,"[50, 50, 10000, 0.3, 25]",True,0.6564864864864866
1542,"[50, 50, 10000, 0.3, 25]",True,0.6563513513513514
1543,"[50, 50, 10000, 0.3, 25]",True,0.6562162162162162
1544,"[50, 50, 10000, 0.3, 25]",True,0.6560810810810811
1545,"[50, 50, 10000, 0.3, 25]",True,0.655945945945946
1546,"[50, 50, 10000, 0.3, 25]",True,0.6558108108108108
1547,"[50, 50, 10000, 0.3, 25]",True,0.6556756756756756
1548,"[50, 50, 10000, 0.3, 25]",True,0.6555405405405406
1549,"[50, 50, 10000, 0.3, 25]",True,0.6554054054054055
1550,"[50, 50, 10000, 0.3, 25]",True,0.6552702702702703
1551,"[50, 50, 10000, 0.3, 25]",True,0.6551351351351351
1552,"[50, 50, 10000, 0.3, 25]",True,0.655
1553,"[50, 50, 10000, 0.3, 25]",True,0.6548648648648648
1554,"[50, 50, 10000, 0.3, 25]",True,0.6547297297297296
1555,"[50, 50, 10000, 0.3, 25]",True,0.6545945945945946
1556,"[50, 50, 10000, 0.3, 25]",True,0.6544594594594595
1557,"[50, 50, 10000, 0.3, 25]",True,0.6543243243243243
1558,"[50, 50, 10000, 0.3, 25]",True,0.6541891891891891
1559,"[50, 50, 10000, 0.3, 25]",True,0.654054054054054
1560,"[50, 50, 10000, 0.3, 25]",True,0.653918918918919
1561,"[50, 50, 10000, 0.3, 25]",True,0.6537837837837838
1562,"[50, 50, 10000, 0.3, 25]",True,0.6536486486486486
1563,"[50, 50, 10000, 0.3, 25]",True,0.6535135135135135
1564,"[50, 50, 10000, 0.3, 25]",True,0.6533783783783784
1565,"[50, 50, 10000, 0.3, 25]",True,0.6532432432432432
1566,"[50, 50, 10000, 0.3, 25]",True,0.653108108108108
1567,"[50, 50, 10000, 0.3, 25]",True,0.652972972972973
1568,"[50, 50, 10000, 0.3, 25]",True,0.6528378378378379
1569,"[50, 50, 10000, 0.3, 25]",True,0.6527027027027027
1570,"[50, 50, 10000, 0.3, 25]",True,0.6525675675675675
1571,"[50, 50, 10000, 0.3, 25]",True,0.6524324324324324
1572,"[50, 50, 10000, 0.3, 25]",True,0.6522972972972974
1573,"[50, 50, 10000, 0.3, 25]",True,0.6521621621621622
1574,"[50, 50, 10000, 0.3, 25]",True,0.652027027027027
1575,"[50, 50, 10000, 0.3, 25]",True,0.6518918918918919
1576,"[50, 50, 10000, 0.3, 25]",True,0.6517567567567568
1577,"[50, 50, 10000, 0.3, 25]",True,0.6516216216216216
1578,"[50, 50, 10000, 0.3, 25]",True,0.6514864864864864
1579,"[50, 50, 10000, 0.3, 25]",True,0.6513513513513514
1580,"[50, 50, 10000, 0.3, 25]",True,0.6512162162162163
1581,"[50, 50, 10000, 0.3, 25]",True,0.6510810810810811
1582,"[50, 50, 10000, 0.3, 25]",True,0.6509459459459459
1583,"[50, 50, 10000, 0.3, 25]",True,0.6508108108108108
1584,"[50, 50, 10000, 0.3, 25]",True,0.6506756756756757
1585,"[50, 50, 10000, 0.3, 25]",True,0.6505405405405406
1586,"[50, 50, 10000, 0.3, 25]",True,0.6504054054054054
1587,"[50, 50, 10000, 0.3, 25]",True,0.6502702702702703
1588,"[50, 50, 10000, 0.3, 25]",True,0.6501351351351352
1589,"[50, 50, 10000, 0.3, 25]",True,0.65
1590,"[50, 50, 10000, 0.3, 25]",True,0.6498648648648648
1591,"[50, 50, 10000, 0.3, 25]",True,0.6497297297297298
1592,"[50, 50, 10000, 0.3, 25]",True,0.6495945945945947
1593,"[50, 50, 10000, 0.3, 25]",True,0.6494594594594595
1594,"[50, 50, 10000, 0.3, 25]",True,0.6493243243243243
1595,"[50, 50, 10000, 0.3, 25]",True,0.6491891891891892
1596,"[50, 50, 10000, 0.3, 25]",True,0.649054054054054
1597,"[50, 50, 10000, 0.3, 25]",True,0.6489189189189188
1598,"[50, 50, 10000, 0.3, 25]",True,0.6487837837837838
1599,"[50, 50, 10000, 0.3, 25]",True,0.6486486486486487
1600,"[50, 50, 10000, 0.3, 25]",True,0.6485135135135135
1601,"[50, 50, 10000, 0.3, 25]",True,0.6483783783783783
1602,"[50, 50, 10000, 0.3, 25]",True,0.6482432432432432
1603,"[50, 50, 10000, 0.3, 25]",True,0.6481081081081081
1604,"[50, 50, 10000, 0.3, 25]",True,0.647972972972973
1605,"[50, 50, 10000, 0.3, 25]",True,0.6478378378378378
1606,"[50, 50, 10000, 0.3, 25]",True,0.6477027027027027
1607,"[50, 50, 10000, 0.3, 25]",True,0.6475675675675676
1608,"[50, 50, 10000, 0.3, 25]",True,0.6474324324324324
1609,"[50, 50, 10000, 0.3, 25]",True,0.6472972972972972
1610,"[50, 50, 10000, 0.3, 25]",True,0.6471621621621622
1611,"[50, 50, 10000, 0.3, 25]",True,0.6470270270270271
1612,"[50, 50, 10000, 0.3, 25]",True,0.6468918918918919
1613,"[50, 50, 10000, 0.3, 25]",True,0.6467567567567567
1614,"[50, 50, 10000, 0.3, 25]",True,0.6466216216216216
1615,"[50, 50, 10000, 0.3, 25]",True,0.6464864864864865
1616,"[50, 50, 10000, 0.3, 25]",True,0.6463513513513514
1617,"[50, 50, 10000, 0.3, 25]",True,0.6462162162162162
1618,"[50, 50, 10000, 0.3, 25]",True,0.6460810810810811
1619,"[50, 50, 10000, 0.3, 25]",True,0.645945945945946
1620,"[50, 50, 10000, 0.3, 25]",True,0.6458108108108108
1621,"[50, 50, 10000, 0.3, 25]",True,0.6456756756756756
1622,"[50, 50, 10000, 0.3, 25]",True,0.6455405405405406
1623,"[50, 50, 10000, 0.3, 25]",True,0.6454054054054055
1624,"[50, 50, 10000, 0.3, 25]",True,0.6452702702702703
1625,"[50, 50, 10000, 0.3, 25]",True,0.6451351351351351
1626,"[50, 50, 10000, 0.3, 25]",True,0.645
1627,"[50, 50, 10000, 0.3, 25]",True,0.6448648648648649
1628,"[50, 50, 10000, 0.3, 25]",True,0.6447297297297298
1629,"[50, 50, 10000, 0.3, 25]",True,0.6445945945945946
1630,"[50, 50, 10000, 0.3, 25]",True,0.6444594594594595
1631,"[50, 50, 10000, 0.3, 25]",True,0.6443243243243244
1632,"[50, 50, 10000, 0.3, 25]",True,0.6441891891891892
1633,"[50, 50, 10000, 0.3, 25]",True,0.644054054054054
1634,"[50, 50, 10000, 0.3, 25]",True,0.643918918918919
1635,"[50, 50, 10000, 0.3, 25]",True,0.6437837837837838
1636,"[50, 50, 10000, 0.3, 25]",True,0.6436486486486486
1637,"[50, 50, 10000, 0.3, 25]",True,0.6435135135135135
1638,"[50, 50, 10000, 0.3, 25]",True,0.6433783783783784
1639,"[50, 50, 10000, 0.3, 25]",True,0.6432432432432432
1640,"[50, 50, 10000, 0.3, 25]",True,0.643108108108108
1641,"[50, 50, 10000, 0.3, 25]",True,0.642972972972973
1642,"[50, 50, 10000, 0.3, 25]",True,0.6428378378378379
1643,"[50, 50, 10000, 0.3, 25]",True,0.6427027027027027
1644,"[50, 50, 10000, 0.3, 25]",True,0.6425675675675675
1645,"[50, 50, 10000, 0.3, 25]",True,0.6424324324324324
1646,"[50, 50, 10000, 0.3, 25]",True,0.6422972972972973
1647,"[50, 50, 10000, 0.3, 25]",True,0.6421621621621622
1648,"[50, 50, 10000, 0.3, 25]",True,0.642027027027027
1649,"[50, 50, 10000, 0.3, 25]",True,0.6418918918918919
1650,"[50, 50, 10000, 0.3, 25]",True,0.6417567567567568
1651,"[50, 50, 10000, 0.3, 25]",True,0.6416216216216216
1652,"[50, 50, 10000, 0.3, 25]",True,0.6414864864864864
1653,"[50, 50, 10000, 0.3, 25]",True,0.6413513513513514
1654,"[50, 50, 10000, 0.3, 25]",True,0.6412162162162163
1655,"[50, 50, 10000, 0.3, 25]",True,0.6410810810810811
1656,"[50, 50, 10000, 0.3, 25]",True,0.6409459459459459
1657,"[50, 50, 10000, 0.3, 25]",True,0.6408108108108108
1658,"[50, 50, 10000, 0.3, 25]",True,0.6406756756756757
1659,"[50, 50, 10000, 0.3, 25]",True,0.6405405405405405
1660,"[50, 50, 10000, 0.3, 25]",True,0.6404054054054054
1661,"[50, 50, 10000, 0.3, 25]",True,0.6402702702702703
1662,"[50, 50, 10000, 0.3, 25]",True,0.6401351351351352
1663,"[50, 50, 10000, 0.3, 25]",True,0.64
1664,"[50, 50, 10000, 0.3, 25]",True,0.6398648648648648
1665,"[50, 50, 10000, 0.3, 25]",True,0.6397297297297297
1666,"[50, 50, 10000, 0.3, 25]",True,0.6395945945945947
1667,"[50, 50, 10000, 0.3, 25]",True,0.6394594594594595
1668,"[50, 50, 10000, 0.3, 25]",True,0.6393243243243243
1669,"[50, 50, 10000, 0.3, 25]",True,0.6391891891891892
1670,"[50, 50, 10000, 0.3, 25]",True,0.6390540540540541
1671,"[50, 50, 10000, 0.3, 25]",True,0.6389189189189189
1672,"[50, 50, 10000, 0.3, 25]",True,0.6387837837837838
1673,"[50, 50, 10000, 0.3, 25]",True,0.6386486486486487
1674,"[50, 50, 10000, 0.3, 25]",True,0.6385135135135135
1675,"[50, 50, 10000, 0.3, 25]",True,0.6383783783783783
1676,"[50, 50, 10000, 0.3, 25]",True,0.6382432432432432
1677,"[50, 50, 10000, 0.3, 25]",True,0.6381081081081081
1678,"[50, 50, 10000, 0.3, 25]",True,0.637972972972973
1679,"[50, 50, 10000, 0.3, 25]",True,0.6378378378378378
1680,"[50, 50, 10000, 0.3, 25]",True,0.6377027027027027
1681,"[50, 50, 10000, 0.3, 25]",True,0.6375675675675676
1682,"[50, 50, 10000, 0.3, 25]",True,0.6374324324324324
1683,"[50, 50, 10000, 0.3, 25]",True,0.6372972972972972
1684,"[50, 50, 10000, 0.3, 25]",True,0.6371621621621621
1685,"[50, 50, 10000, 0.3, 25]",True,0.6370270270270271
1686,"[50, 50, 10000, 0.3, 25]",True,0.6368918918918919
1687,"[50, 50, 10000, 0.3, 25]",True,0.6367567567567567
1688,"[50, 50, 10000, 0.3, 25]",True,0.6366216216216216
1689,"[50, 50, 10000, 0.3, 25]",True,0.6364864864864865
1690,"[50, 50, 10000, 0.3, 25]",True,0.6363513513513513
1691,"[50, 50, 10000, 0.3, 25]",True,0.6362162162162162
1692,"[50, 50, 10000, 0.3, 25]",True,0.6360810810810811
1693,"[50, 50, 10000, 0.3, 25]",True,0.635945945945946
1694,"[50, 50, 10000, 0.3, 25]",True,0.6358108108108108
1695,"[50, 50, 10000, 0.3, 25]",True,0.6356756756756756
1696,"[50, 50, 10000, 0.3, 25]",True,0.6355405405405405
1697,"[50, 50, 10000, 0.3, 25]",True,0.6354054054054055
1698,"[50, 50, 10000, 0.3, 25]",True,0.6352702702702703
1699,"[50, 50, 10000, 0.3, 25]",True,0.6351351351351351
1700,"[50, 50, 10000, 0.3, 25]",True,0.635
1701,"[50, 50, 10000, 0.3, 25]",True,0.6348648648648649
1702,"[50, 50, 10000, 0.3, 25]",True,0.6347297297297297
1703,"[50, 50, 10000, 0.3, 25]",True,0.6345945945945946
1704,"[50, 50, 10000, 0.3, 25]",True,0.6344594594594595
1705,"[50, 50, 10000, 0.3, 25]",True,0.6343243243243244
1706,"[50, 50, 10000, 0.3, 25]",True,0.6341891891891892
1707,"[50, 50, 10000, 0.3, 25]",True,0.634054054054054
1708,"[50, 50, 10000, 0.3, 25]",True,0.6339189189189189
1709,"[50, 50, 10000, 0.3, 25]",True,0.6337837837837839
1710,"[50, 50, 10000, 0.3, 25]",True,0.6336486486486487
1711,"[50, 50, 10000, 0.3, 25]",True,0.6335135135135135
1712,"[50, 50, 10000, 0.3, 25]",True,0.6333783783783784
1713,"[50, 50, 10000, 0.3, 25]",True,0.6332432432432433
1714,"[50, 50, 10000, 0.3, 25]",True,0.633108108108108
