,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,constant,gradient,grad_start,grad_end,normal_modes,normal_modes_config,graph,FullStateSave,stats,seed,title,in AF?
9630,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.32, 0.5]",False,False,False,2269534475,"140,80,10000,0.25,25,Normal Modes,10,2269534475",True
9631,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.32, 0.5]",False,False,False,3866650794,"140,80,10000,0.25,25,Normal Modes,10,3866650794",True
9632,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.32, 0.5]",False,False,False,1835944558,"140,80,10000,0.25,25,Normal Modes,10,1835944558",True
9633,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.32, 0.5]",False,False,False,1595894949,"140,80,10000,0.25,25,Normal Modes,10,1595894949",True
9634,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.32, 0.5]",False,False,False,3327503366,"140,80,10000,0.25,25,Normal Modes,10,3327503366",True
9635,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.32, 0.5]",False,False,False,3129706107,"140,80,10000,0.25,25,Normal Modes,10,3129706107",True
9636,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.32, 0.5]",False,False,False,2573299041,"140,80,10000,0.25,25,Normal Modes,10,2573299041",True
9637,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.32, 0.5]",False,False,False,3748055852,"140,80,10000,0.25,25,Normal Modes,10,3748055852",True
9638,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.32, 0.5]",False,False,False,2923927040,"140,80,10000,0.25,25,Normal Modes,10,2923927040",True
9639,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.32, 0.5]",False,False,False,2722776957,"140,80,10000,0.25,25,Normal Modes,10,2722776957",True
9640,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.34, 0.5]",False,False,False,676591758,"140,80,10000,0.25,25,Normal Modes,10,676591758",True
9641,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.34, 0.5]",False,False,False,3477506556,"140,80,10000,0.25,25,Normal Modes,10,3477506556",True
9642,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.34, 0.5]",False,False,False,328228462,"140,80,10000,0.25,25,Normal Modes,10,328228462",True
9643,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.34, 0.5]",False,False,False,3096984104,"140,80,10000,0.25,25,Normal Modes,10,3096984104",True
9644,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.34, 0.5]",False,False,False,844833572,"140,80,10000,0.25,25,Normal Modes,10,844833572",True
9645,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.34, 0.5]",False,False,False,2232492519,"140,80,10000,0.25,25,Normal Modes,10,2232492519",True
9646,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.34, 0.5]",False,False,False,3490520186,"140,80,10000,0.25,25,Normal Modes,10,3490520186",True
9647,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.34, 0.5]",False,False,False,2489260093,"140,80,10000,0.25,25,Normal Modes,10,2489260093",True
9648,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.34, 0.5]",False,False,False,3817661457,"140,80,10000,0.25,25,Normal Modes,10,3817661457",True
9649,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.34, 0.5]",False,False,False,786435692,"140,80,10000,0.25,25,Normal Modes,10,786435692",True
9650,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.34, 0.5]",False,False,False,4090220513,"140,80,10000,0.25,25,Normal Modes,10,4090220513",True
9651,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.34, 0.5]",False,False,False,1188107665,"140,80,10000,0.25,25,Normal Modes,10,1188107665",True
9652,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.34, 0.5]",False,False,False,2766762345,"140,80,10000,0.25,25,Normal Modes,10,2766762345",True
9653,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.34, 0.5]",False,False,False,1468399000,"140,80,10000,0.25,25,Normal Modes,10,1468399000",True
9654,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.34, 0.5]",False,False,False,1367477899,"140,80,10000,0.25,25,Normal Modes,10,1367477899",True
9655,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.34, 0.5]",False,False,False,294847023,"140,80,10000,0.25,25,Normal Modes,10,294847023",True
9656,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.34, 0.5]",False,False,False,1338381117,"140,80,10000,0.25,25,Normal Modes,10,1338381117",True
9657,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.34, 0.5]",False,False,False,875566409,"140,80,10000,0.25,25,Normal Modes,10,875566409",True
9658,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.34, 0.5]",False,False,False,4010775180,"140,80,10000,0.25,25,Normal Modes,10,4010775180",True
9659,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.34, 0.5]",False,False,False,181231355,"140,80,10000,0.25,25,Normal Modes,10,181231355",True
9660,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.5]",False,False,False,3204071275,"140,80,10000,0.25,25,Normal Modes,10,3204071275",True
9661,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.5]",False,False,False,4203105092,"140,80,10000,0.25,25,Normal Modes,10,4203105092",True
9662,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.5]",False,False,False,1879796017,"140,80,10000,0.25,25,Normal Modes,10,1879796017",True
9663,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.5]",False,False,False,2860768565,"140,80,10000,0.25,25,Normal Modes,10,2860768565",True
9664,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.5]",False,False,False,1916334668,"140,80,10000,0.25,25,Normal Modes,10,1916334668",True
9665,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.5]",False,False,False,2165564994,"140,80,10000,0.25,25,Normal Modes,10,2165564994",True
9666,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.5]",False,False,False,3032563646,"140,80,10000,0.25,25,Normal Modes,10,3032563646",True
9667,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.5]",False,False,False,2607015802,"140,80,10000,0.25,25,Normal Modes,10,2607015802",True
9668,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.5]",False,False,False,3923232044,"140,80,10000,0.25,25,Normal Modes,10,3923232044",True
9669,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.5]",False,False,False,2474517504,"140,80,10000,0.25,25,Normal Modes,10,2474517504",True
9670,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.5]",False,False,False,2773401625,"140,80,10000,0.25,25,Normal Modes,10,2773401625",True
9671,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.5]",False,False,False,616899702,"140,80,10000,0.25,25,Normal Modes,10,616899702",True
9672,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.5]",False,False,False,491789473,"140,80,10000,0.25,25,Normal Modes,10,491789473",True
9673,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.5]",False,False,False,4061258226,"140,80,10000,0.25,25,Normal Modes,10,4061258226",True
9674,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.5]",False,False,False,3305493853,"140,80,10000,0.25,25,Normal Modes,10,3305493853",True
9675,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.5]",False,False,False,2476453344,"140,80,10000,0.25,25,Normal Modes,10,2476453344",True
9676,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.5]",False,False,False,2638900462,"140,80,10000,0.25,25,Normal Modes,10,2638900462",True
9677,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.5]",False,False,False,2174645853,"140,80,10000,0.25,25,Normal Modes,10,2174645853",True
9678,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.5]",False,False,False,3127097217,"140,80,10000,0.25,25,Normal Modes,10,3127097217",True
9679,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.36, 0.5]",False,False,False,1179620994,"140,80,10000,0.25,25,Normal Modes,10,1179620994",True
9680,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.5]",False,False,False,1485921112,"140,80,10000,0.25,25,Normal Modes,10,1485921112",True
9681,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.5]",False,False,False,48499210,"140,80,10000,0.25,25,Normal Modes,10,48499210",True
9682,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.5]",False,False,False,4143209503,"140,80,10000,0.25,25,Normal Modes,10,4143209503",True
9683,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.5]",False,False,False,1408519029,"140,80,10000,0.25,25,Normal Modes,10,1408519029",True
9684,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.5]",False,False,False,1171899614,"140,80,10000,0.25,25,Normal Modes,10,1171899614",True
9685,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.5]",False,False,False,2746943366,"140,80,10000,0.25,25,Normal Modes,10,2746943366",True
9686,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.5]",False,False,False,4090362695,"140,80,10000,0.25,25,Normal Modes,10,4090362695",True
9687,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.5]",False,False,False,3588396870,"140,80,10000,0.25,25,Normal Modes,10,3588396870",True
9688,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.5]",False,False,False,3382412806,"140,80,10000,0.25,25,Normal Modes,10,3382412806",True
9689,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.5]",False,False,False,73244393,"140,80,10000,0.25,25,Normal Modes,10,73244393",True
9690,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.5]",False,False,False,557826675,"140,80,10000,0.25,25,Normal Modes,10,557826675",True
9691,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.5]",False,False,False,2740476789,"140,80,10000,0.25,25,Normal Modes,10,2740476789",True
9692,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.5]",False,False,False,2202821457,"140,80,10000,0.25,25,Normal Modes,10,2202821457",True
9693,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.5]",False,False,False,3951262347,"140,80,10000,0.25,25,Normal Modes,10,3951262347",True
9694,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.5]",False,False,False,1211851844,"140,80,10000,0.25,25,Normal Modes,10,1211851844",True
9695,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.5]",False,False,False,3136416360,"140,80,10000,0.25,25,Normal Modes,10,3136416360",True
9696,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.5]",False,False,False,2150307938,"140,80,10000,0.25,25,Normal Modes,10,2150307938",True
9697,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.5]",False,False,False,2389880039,"140,80,10000,0.25,25,Normal Modes,10,2389880039",True
9698,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.5]",False,False,False,2207989163,"140,80,10000,0.25,25,Normal Modes,10,2207989163",True
9699,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.38, 0.5]",False,False,False,718251997,"140,80,10000,0.25,25,Normal Modes,10,718251997",True
9700,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.5]",False,False,False,1829883731,"140,80,10000,0.25,25,Normal Modes,10,1829883731",True
9701,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.5]",False,False,False,2552030428,"140,80,10000,0.25,25,Normal Modes,10,2552030428",True
9702,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.5]",False,False,False,722489022,"140,80,10000,0.25,25,Normal Modes,10,722489022",True
9703,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.5]",False,False,False,994927710,"140,80,10000,0.25,25,Normal Modes,10,994927710",True
9704,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.5]",False,False,False,3932656368,"140,80,10000,0.25,25,Normal Modes,10,3932656368",True
9705,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.5]",False,False,False,2284007872,"140,80,10000,0.25,25,Normal Modes,10,2284007872",True
9706,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.5]",False,False,False,3054116762,"140,80,10000,0.25,25,Normal Modes,10,3054116762",True
9707,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.5]",False,False,False,3801805964,"140,80,10000,0.25,25,Normal Modes,10,3801805964",True
9708,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.5]",False,False,False,3386287193,"140,80,10000,0.25,25,Normal Modes,10,3386287193",True
9709,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.5]",False,False,False,2838043727,"140,80,10000,0.25,25,Normal Modes,10,2838043727",True
9710,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.5]",False,False,False,4282809740,"140,80,10000,0.25,25,Normal Modes,10,4282809740",True
9711,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.5]",False,False,False,3650046053,"140,80,10000,0.25,25,Normal Modes,10,3650046053",True
9712,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.5]",False,False,False,3917213265,"140,80,10000,0.25,25,Normal Modes,10,3917213265",True
9713,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.5]",False,False,False,3734410146,"140,80,10000,0.25,25,Normal Modes,10,3734410146",True
9714,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.5]",False,False,False,197409305,"140,80,10000,0.25,25,Normal Modes,10,197409305",True
9715,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.5]",False,False,False,1521274109,"140,80,10000,0.25,25,Normal Modes,10,1521274109",True
9716,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.5]",False,False,False,2243951433,"140,80,10000,0.25,25,Normal Modes,10,2243951433",True
9717,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.5]",False,False,False,1224189917,"140,80,10000,0.25,25,Normal Modes,10,1224189917",True
9718,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.5]",False,False,False,3451352440,"140,80,10000,0.25,25,Normal Modes,10,3451352440",True
9719,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.4, 0.5]",False,False,False,2688040506,"140,80,10000,0.25,25,Normal Modes,10,2688040506",True
9720,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.5]",False,False,False,3513018757,"140,80,10000,0.25,25,Normal Modes,10,3513018757",True
9721,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.5]",False,False,False,3733868180,"140,80,10000,0.25,25,Normal Modes,10,3733868180",True
9722,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.5]",False,False,False,3357562572,"140,80,10000,0.25,25,Normal Modes,10,3357562572",True
9723,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.5]",False,False,False,2484614896,"140,80,10000,0.25,25,Normal Modes,10,2484614896",True
9724,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.5]",False,False,False,3037988243,"140,80,10000,0.25,25,Normal Modes,10,3037988243",True
9725,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.5]",False,False,False,1295828354,"140,80,10000,0.25,25,Normal Modes,10,1295828354",True
9726,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.5]",False,False,False,3251021547,"140,80,10000,0.25,25,Normal Modes,10,3251021547",True
9727,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.5]",False,False,False,3021866198,"140,80,10000,0.25,25,Normal Modes,10,3021866198",True
9728,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.5]",False,False,False,1689893356,"140,80,10000,0.25,25,Normal Modes,10,1689893356",True
9729,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.5]",False,False,False,702277982,"140,80,10000,0.25,25,Normal Modes,10,702277982",True
9730,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.5]",False,False,False,936596768,"140,80,10000,0.25,25,Normal Modes,10,936596768",True
9731,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.5]",False,False,False,578881688,"140,80,10000,0.25,25,Normal Modes,10,578881688",True
9732,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.5]",False,False,False,1551457543,"140,80,10000,0.25,25,Normal Modes,10,1551457543",True
9733,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.5]",False,False,False,3068687918,"140,80,10000,0.25,25,Normal Modes,10,3068687918",True
9734,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.5]",False,False,False,2761285926,"140,80,10000,0.25,25,Normal Modes,10,2761285926",True
9735,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.5]",False,False,False,4178467445,"140,80,10000,0.25,25,Normal Modes,10,4178467445",True
9736,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.5]",False,False,False,254418305,"140,80,10000,0.25,25,Normal Modes,10,254418305",True
9737,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.5]",False,False,False,3785940309,"140,80,10000,0.25,25,Normal Modes,10,3785940309",True
9738,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.5]",False,False,False,4289990962,"140,80,10000,0.25,25,Normal Modes,10,4289990962",True
9739,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.42, 0.5]",False,False,False,1291610432,"140,80,10000,0.25,25,Normal Modes,10,1291610432",True
9740,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.5]",False,False,False,1793700212,"140,80,10000,0.25,25,Normal Modes,10,1793700212",True
9741,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.5]",False,False,False,2983792479,"140,80,10000,0.25,25,Normal Modes,10,2983792479",True
9742,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.5]",False,False,False,2974594110,"140,80,10000,0.25,25,Normal Modes,10,2974594110",True
9743,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.5]",False,False,False,2652211531,"140,80,10000,0.25,25,Normal Modes,10,2652211531",True
9744,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.5]",False,False,False,4274024934,"140,80,10000,0.25,25,Normal Modes,10,4274024934",True
9745,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.5]",False,False,False,1147867214,"140,80,10000,0.25,25,Normal Modes,10,1147867214",True
9746,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.5]",False,False,False,3273129907,"140,80,10000,0.25,25,Normal Modes,10,3273129907",True
9747,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.5]",False,False,False,665881745,"140,80,10000,0.25,25,Normal Modes,10,665881745",True
9748,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.5]",False,False,False,3690933726,"140,80,10000,0.25,25,Normal Modes,10,3690933726",True
9749,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.5]",False,False,False,1659369400,"140,80,10000,0.25,25,Normal Modes,10,1659369400",True
9750,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.5]",False,False,False,4025807899,"140,80,10000,0.25,25,Normal Modes,10,4025807899",True
9751,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.5]",False,False,False,578572777,"140,80,10000,0.25,25,Normal Modes,10,578572777",True
9752,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.5]",False,False,False,1202450327,"140,80,10000,0.25,25,Normal Modes,10,1202450327",True
9753,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.5]",False,False,False,3123293534,"140,80,10000,0.25,25,Normal Modes,10,3123293534",True
9754,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.5]",False,False,False,578901559,"140,80,10000,0.25,25,Normal Modes,10,578901559",True
9755,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.5]",False,False,False,3252153950,"140,80,10000,0.25,25,Normal Modes,10,3252153950",True
9756,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.5]",False,False,False,597187991,"140,80,10000,0.25,25,Normal Modes,10,597187991",True
9757,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.5]",False,False,False,3986257132,"140,80,10000,0.25,25,Normal Modes,10,3986257132",True
9758,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.5]",False,False,False,2633067574,"140,80,10000,0.25,25,Normal Modes,10,2633067574",True
9759,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.44, 0.5]",False,False,False,2400921129,"140,80,10000,0.25,25,Normal Modes,10,2400921129",True
9760,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.46, 0.5]",False,False,False,3905276210,"140,80,10000,0.25,25,Normal Modes,10,3905276210",True
9761,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.46, 0.5]",False,False,False,3919119133,"140,80,10000,0.25,25,Normal Modes,10,3919119133",True
9762,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.46, 0.5]",False,False,False,1871724200,"140,80,10000,0.25,25,Normal Modes,10,1871724200",True
9763,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.46, 0.5]",False,False,False,2556870524,"140,80,10000,0.25,25,Normal Modes,10,2556870524",True
9764,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.46, 0.5]",False,False,False,3985545470,"140,80,10000,0.25,25,Normal Modes,10,3985545470",True
9765,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.46, 0.5]",False,False,False,1306706969,"140,80,10000,0.25,25,Normal Modes,10,1306706969",True
9766,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.46, 0.5]",False,False,False,1518911639,"140,80,10000,0.25,25,Normal Modes,10,1518911639",True
9767,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.46, 0.5]",False,False,False,2339723432,"140,80,10000,0.25,25,Normal Modes,10,2339723432",True
9768,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.46, 0.5]",False,False,False,3673977720,"140,80,10000,0.25,25,Normal Modes,10,3673977720",True
9769,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.46, 0.5]",False,False,False,1136593438,"140,80,10000,0.25,25,Normal Modes,10,1136593438",True
9770,140,80,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[0.25, 1, 0.46, 0.5]",False,False,False,913919177,"140,80,10000,0.25,25,Normal Modes,10,913919177",True
