,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,constant,gradient,grad_start,grad_end,normal_modes,normal_modes_config,graph,FullStateSave,stats,seed,in AF?,%time in AF
56,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,1774038,True,0.858
57,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,836207,True,0.7762
58,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,1488234,True,0.99
59,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,9078017,True,0.9618
60,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,3280588,True,0.6634
61,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,7576641,True,0.4
62,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,2241681,True,0.895
63,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,1728693,True,0.4538
64,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,9900445,True,0.8394
65,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,3566450,True,0.9612
66,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,3774107,True,0.7072
67,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,5268221,True,0.7944
68,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,4075380,True,0.9326
69,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,8267830,True,0.9412
70,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,6840298,False,0.0
71,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,806866,True,0.299
72,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,2032795,True,0.9452
73,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,9173232,True,0.429
74,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,2662687,True,0.716
75,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,990425,False,0.0
76,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,1825319,True,0.4528
77,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,8790900,True,0.911
78,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,3573575,True,0.87
79,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,1400146,True,0.5964
80,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,2378752,True,0.4042
81,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,6222709,True,0.7468
82,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,844102,True,0.0034
83,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,4709403,True,0.7842
84,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,7047202,True,0.7618
85,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,3145120,True,0.8848
86,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,6596949,True,0.3128
87,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,3821700,True,0.6432
88,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,7387739,True,0.85
89,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,7338354,True,0.438
90,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,6673187,True,0.826
91,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,3999608,True,0.9084
92,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,6847983,True,0.4242
93,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,8991689,True,0.9
94,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,7579518,True,0.6188
95,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,4122711,False,0.0
96,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,3959195,True,0.8938
97,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,8569385,True,0.3342
98,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,5003594,True,0.9746
99,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,5274025,True,0.979
100,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,2029975,True,0.6744
101,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,7992119,True,0.5116
102,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,6668468,True,0.831
103,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,3516701,True,0.9342
104,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,7782978,True,0.7494
105,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,7742668,True,0.4252
106,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,4293035,True,0.3946
107,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,8766348,True,0.835
108,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,4114249,True,0.7084
109,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,2928235,True,0.6894
110,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,5235990,True,0.01
111,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,6292388,True,0.9946
112,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,501610,True,0.9906
113,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,9840242,True,0.9472
114,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,128448,True,0.9572
115,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,4869507,True,0.9026
116,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,199536,True,0.9476
117,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,8200282,True,0.5692
118,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,5364790,True,0.3646
119,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,6736260,True,0.996
120,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,8313684,True,0.278
121,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,7186350,True,0.6892
122,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,3958546,True,0.8412
123,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,1315310,True,0.0368
124,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,7418819,True,0.7382
125,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,4569860,True,0.2336
126,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,3802236,True,0.438
127,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,6752034,True,0.975
128,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,4497448,True,0.4062
129,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,6639638,True,0.9622
130,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,7946171,True,0.6688
131,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,9650548,True,0.7
132,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,5755931,True,0.7056
133,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,8862140,True,0.916
134,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,7070630,True,0.9266
135,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,9453199,True,0.5998
